count,hate_speech,offensive_language,neither,class,tweet,tweet_length,cleaned_tweet,preprocessed_tweet,label
3,0,0,3,Neither,RT @GatorDwqam: Everytime I see Nelson Agholor make a play I want to puke. Kid should've been a gator. Thanks Charlie Cheeseburger.,131,everytime i see nelson agholor make a play i want to puke kid shouldve been a gator thanks charlie cheeseburger,everytime see nelson agholor make play want puke kid shouldve gator thanks charlie cheeseburger,2
3,1,2,0,Offensive Language,@AsvpRvchel @kittty_jpg @nosfiend215 nah im forreal both of yall pussies smell like some dried up crusty fish guts,114,nah im forreal both of yall pussies smell like some dried up crusty fish guts,nah im forreal yall pussy smell like dried crusty fish gut,1
3,0,3,0,Offensive Language,RT @GermanSquidd__: These water challenges are retarded as fuck.,64,these water challenges are retarded as fuck,water challenge retarded fuck,1
3,0,3,0,Offensive Language,"RT @trvpgxdx: Jen: Bitch Daquan dropped your kids off today

Keisha: Bitch I don't got kids

Jen: not no more bitch I swallowed em http://t&#8230;",146,jen bitch daquan dropped your kids off today keisha bitch i dont got kids jen not no more bitch i swallowed em,jen bitch daquan dropped kid today keisha bitch dont got kid jen bitch swallowed em,1
3,1,2,0,Offensive Language,@SteveWorks4You Golly Wompers and Dad Gum Son You lyin cheatin scoundrels fucking did it! Man up and own it ya chicken shit pussy Republican,140,golly wompers and dad gum son you lyin cheatin scoundrels fucking did it man up and own it ya chicken shit pussy republican,golly wompers dad gum son lyin cheatin scoundrel fucking man ya chicken shit pussy republican,1
3,0,3,0,Offensive Language,"How can dre drop it but? So much cunts will illegally download it or go on itunes to get it. Should be a fuckin hardcore cd, in shops only.",139,how can dre drop it but so much cunts will illegally download it or go on itunes to get it should be a fuckin hardcore cd in shops only,dre drop much cunt illegally download go itunes get fuckin hardcore cd shop,1
3,0,3,0,Offensive Language,"happy birthday to my main bitch, my ride or die, my girlfriend&#128149; love you so much @rosestokoe http://t.co/wuWByu2oYJ",123,happy birthday to my main bitch my ride or die my girlfriend love you so much,happy birthday main bitch ride die girlfriend love much,1
3,0,3,0,Offensive Language,Why 2 dudes would wanna fuck the same bitch at the same time is far beyond me.,78,why dudes would want to fuck the same bitch at the same time is far beyond me,dude would want fuck bitch time far beyond,1
3,1,2,0,Offensive Language,"When a girl tried to argue with me whilst I was drunk, ""hes not done..."" ""you shut the fuck up bitch!"" im a nasty cunt whilst drunk #sarry",138,when a girl tried to argue with me whilst i was drunk hes not done you shut the fuck up bitch im a nasty cunt whilst drunk sarry,girl tried argue whilst drunk he done shut fuck bitch im nasty cunt whilst drunk sarry,1
3,1,2,0,Offensive Language,"RT @TOKYOJETZ: This nigga said ""bitch told me she sent a nigga ta jail.... man I thought it was legal ta beat yo hoe...that's yo hoe!"" Lmao&#8230;",146,this nigga said bitch told me she sent a nigga ta jail man i thought it was legal ta beat yo hoethats yo hoe lmao,nigga said bitch told sent nigga ta jail man thought legal ta beat yo hoethats yo hoe lmao,1
3,0,0,3,Neither,"RT @ProBirdRights: i see you again didn't election bird for government, america. that okay. i guess i just take this free cookie for everyo&#8230;",146,i see you again didnt election bird for government america that okay i guess i just take this free cookie for everyo,see didnt election bird government america okay guess take free cookie everyo,2
3,0,3,0,Offensive Language,RT @thecoreyholcomb: The WNBA superstars can suck pussy while on top of da world but when they stop playing &amp; da thousands r gone they sett&#8230;,150,the wnba superstars can suck pussy while on top of da world but when they stop playing amp da thousands r gone they sett,wnba superstar suck pussy top da world stop playing amp da thousand r gone sett,1
3,0,2,1,Offensive Language,Riding wit my old dude .. Dis nicca bangin #FreshPrince #Summertime &#128514;&#128514;&#128563;&#128533;&#128559;&#9995;,120,riding wit my old dude dis nicca bangin freshprince summertime,riding wit old dude dis nicca bangin freshprince summertime,1
3,0,0,3,Neither,#np Shy Glizzy - Awwsome (Remix) (Feat. 2 Chainz &amp; A$AP Rocky) via @Spinrilla. http://t.co/OWxtdRKWbC,105,np shy glizzy awwsome remix feat chainz amp aap rocky via,np shy glizzy awwsome remix feat chainz amp aap rocky via,2
3,0,2,1,Offensive Language,I think all dem hoes on LAHHH regular....,41,i think all dem hoes on lahhh regular,think dem hoe lahhh regular,1
3,0,3,0,Offensive Language,"Twitter is like the friend I sometimes forget to visit, and then he calls and acts like a bitchy mcbitcherson with a side of bitch.",131,twitter is like the friend i sometimes forget to visit and then he calls and acts like a bitchy mcbitcherson with a side of bitch,twitter like friend sometimes forget visit call act like bitchy mcbitcherson side bitch,1
3,0,1,2,Neither,My nips are cold &#128563;,26,my nips are cold,nip cold,2
3,1,2,0,Offensive Language,"No thanks lady, you look like you just got off the white trash train, I'd rather not catch a disease. #kthxbai",110,no thanks lady you look like you just got off the white trash train id rather not catch a disease kthxbai,thanks lady look like got white trash train id rather catch disease kthxbai,1
3,1,2,0,Offensive Language,"Wow, the whiggers at the Tea Party Nation banned me. I didn't even use any bad words! Maybe my racist founding father quotes did it...",134,wow the whiggers at the tea party nation banned me i didnt even use any bad words maybe my racist founding father quotes did it,wow whiggers tea party nation banned didnt even use bad word maybe racist founding father quote,1
6,0,6,0,Offensive Language,Unemployed niggas get the most bitches #FACTDONTARGUE,53,unemployed niggas get the most bitches factdontargue,unemployed nigga get bitch factdontargue,1
3,0,3,0,Offensive Language,I smoke a lot of weed to keep them bitches of ma mind,53,i smoke a lot of weed to keep them bitches of ma mind,smoke lot weed keep bitch mind,1
3,0,3,0,Offensive Language,@Ray_dec15 haha yeah they do say im a little bitch,50,haha yeah they do say im a little bitch,haha yeah say im little bitch,1
3,0,0,3,Neither,Breakfast fried chicken jerk chicken Tater tots white rice nd press yellow rice nd beans Mac nd cheese http://t.co/Usz8gJnZl0,125,breakfast fried chicken jerk chicken tater tots white rice nd press yellow rice nd beans mac nd cheese,breakfast fried chicken jerk chicken tater tot white rice nd press yellow rice nd bean mac nd cheese,2
3,0,2,1,Offensive Language,@mckinley719 I mean we have other pics of me ..idk why you chose that one *cough* bitch *cough*,95,i mean we have other pics of me idk why you chose that one cough bitch cough,mean pic idk chose one cough bitch cough,1
3,0,3,0,Offensive Language,Jax a hoe!,10,jax a hoe,jax hoe,1
3,1,2,0,Offensive Language,@AcaciaBrinley crusty hoe,25,crusty hoe,crusty hoe,1
3,0,1,2,Neither,@SteveWorks4You pay your taxes teabaggers,41,pay your taxes teabaggers,pay tax teabaggers,2
3,0,0,3,Neither,Lauren &amp; I ate candy we found on the floor during class we are trash,72,lauren amp i ate candy we found on the floor during class we are trash,lauren amp ate candy found floor class trash,2
3,0,3,0,Offensive Language,RT @jazzy_luvvs_you: Chantel isn't a side hoe bc apparently she's lesbian. IM DONE WITH LIFE. All these months hating her for no reason.,136,chantel isnt a side hoe bc apparently shes lesbian im done with life all these months hating her for no reason,chantel isnt side hoe bc apparently shes lesbian im done life month hating reason,1
3,1,2,0,Offensive Language,This bitch think I want her I'm in love wit da gwap. &#128525;&#128536;&#128176;&#128181; http://t.co/JIMIKjimUn,112,this bitch think i want her im in love wit da gwap,bitch think want im love wit da gwap,1
3,0,3,0,Offensive Language,You know these hoes wishy washy,31,you know these hoes wishy washy,know hoe wishy washy,1
3,0,3,0,Offensive Language,Dick game make a faithful bitch start cheat in,46,dick game make a faithful bitch start cheat in,dick game make faithful bitch start cheat,1
3,0,3,0,Offensive Language,I laugh at this bitch,21,i laugh at this bitch,laugh bitch,1
3,0,0,3,Neither,RT @ZekeJMiller: RT @bobschieffer: Looking forward to sitting down with President Obama for our 60th anniversary broadcast this Sunday &#8212; ho&#8230;,152,looking forward to sitting down with president obama for our th anniversary broadcast this sunday ho,looking forward sitting president obama th anniversary broadcast sunday ho,2
3,0,3,0,Offensive Language,@freshestcrook @_MamaTosha lmao he lyin sis! His bitch told me if any light bulb in the whole wide world light up today i ca fuck,129,lmao he lyin sis his bitch told me if any light bulb in the whole wide world light up today i ca fuck,lmao lyin si bitch told light bulb whole wide world light today ca fuck,1
3,0,3,0,Offensive Language,"RT @PolliePopThaDJ: Hahahaha he missed the shit out that hoe!!!!!!!!!!

#Houston Texans",87,hahahaha he missed the shit out that hoe houston texans,hahahaha missed shit hoe houston texan,1
3,0,2,1,Offensive Language,"RT @iPreferAriPlz: Every time a Black woman says ""oh bitch"", I smile.",69,every time a black woman says oh bitch i smile,every time black woman say oh bitch smile,1
3,1,2,0,Offensive Language,@daniellesayswha hoe,20,hoe,hoe,1
3,0,3,0,Offensive Language,This bitch just chillin http://t.co/lp9Xd7qRzP,46,this bitch just chillin,bitch chillin,1
3,0,3,0,Offensive Language,@tropicth you know. pens for school? to cut all them bitches,60,you know pens for school to cut all them bitches,know pen school cut bitch,1
3,0,3,0,Offensive Language,@xoxo_natty I was taking a picture and that bitch scared me lmao,64,i was taking a picture and that bitch scared me lmao,taking picture bitch scared lmao,1
3,0,0,3,Neither,"Lmaoooo!!!!!!!!!!!! ""@King_Komo: A bird in the hand is worth two in the bush. http://t.co/50Ye6jAADU""",101,lmaoooo a bird in the hand is worth two in the bush,lmaoooo bird hand worth two bush,2
3,1,2,0,Offensive Language,"All I ask for is love n loyalty. . nothing else. No arguing over other bitches/niggas , no he say she say , no social media bs... Just love",139,all i ask for is love n loyalty nothing else no arguing over other bitchesniggas no he say she say no social media bs just love,ask love n loyalty nothing else arguing bitchesniggas say say social medium b love,1
3,0,3,0,Offensive Language,Bitches with kids are retarded,30,bitches with kids are retarded,bitch kid retarded,1
3,0,2,1,Offensive Language,#That son of a bitch moment when you turn the radio on and your favorite song is on but its the end of the song,111,that son of a bitch moment when you turn the radio on and your favorite song is on but its the end of the song,son bitch moment turn radio favorite song end song,1
3,1,0,2,Neither,Knock em down wit sum chunky &#128548;&#128299;,47,knock em down wit sum chunky,knock em wit sum chunky,2
3,0,3,0,Offensive Language,&#8220;@Marlin_FishyAss: &#8220;@1017_Sqquad: In the mall with yo bitch and yo money I'm getting me somethin &#128514;&#128175;&#8221;&#128514;&#8221;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;,330,in the mall with yo bitch and yo money im getting me somethin,mall yo bitch yo money im getting somethin,1
3,0,3,0,Offensive Language,I love to eat pussy! #love #investment,38,i love to eat pussy love investment,love eat pussy love investment,1
3,1,2,0,Offensive Language,RT @Mr_JSmart24: Twitter was fye when niggas used to go in on Trending Topics&#8230;now its just recycled tweets and hoes screaming they want loy&#8230;,152,twitter was fye when niggas used to go in on trending topicsnow its just recycled tweets and hoes screaming they want loy,twitter fye nigga used go trending topicsnow recycled tweet hoe screaming want loy,1
3,0,3,0,Offensive Language,"look at this bitch, walking too close to my future husband http://t.co/HRVjzUxLYW",81,look at this bitch walking too close to my future husband,look bitch walking close future husband,1
3,0,3,0,Offensive Language,@DeliaParedez @rikki_lovee @GabrielaAngela4 @StephyRae7 @TheOneMiss_Luu @Ramona_Pilar I'm coming bitches.,105,im coming bitches,im coming bitch,1
3,1,0,2,Neither,"RT @WhyVee: @georgegalloway A Muslim wmn covers the yellow star of Jewish neighbour with her veil to protect her, Sarajevo,1941. http://t.c&#8230;",146,a muslim wmn covers the yellow star of jewish neighbour with her veil to protect her sarajevo,muslim wmn cover yellow star jewish neighbour veil protect sarajevo,2
3,1,2,0,Offensive Language,I wish a nigguh would try this clown shit in w.o.h.s http://t.co/uCSKIwfg10,75,i wish a nigguh would try this clown shit in wohs,wish nigguh would try clown shit wohs,1
6,1,4,1,Offensive Language,@MakEitSndGoOd @Fewjr we block us then and see what happens. You think we on ya high yellow ass now. Just watch,111,we block us then and see what happens you think we on ya high yellow ass now just watch,block u see happens think ya high yellow as watch,1
3,0,3,0,Offensive Language,A nicca got some crazy head last night &#128513;&#128513;&#128588;&#128588;&#128588;&#128515;&#128522;&#128540;&#128541;,120,a nicca got some crazy head last night,nicca got crazy head last night,1
